Month,Year,Plot,Replicate,Species,percent_cover,abundance
JANUARY,2018,MS,U1,STPU,24,75
JANUARY,2018,MS,U1,OXCA,1,2
JANUARY,2018,MS,U1,BARE,75,95
JANUARY,2018,MS,C1,WATER,100,100
JANUARY,2018,MS,C2,WATER,100,100
JANUARY,2018,MS,C3,WATER,100,100
JANUARY,2018,RT,U1,STPU,20,90
JANUARY,2018,RT,U1,THATCH,12,100
JANUARY,2018,RT,U1,LUSU,1,1
JANUARY,2018,RT,U1,BARE,50,100
JANUARY,2018,RT,U1,UNKGRASS,18,93
JANUARY,2018,RT,T1,DISP,18,70
JANUARY,2018,RT,T1,RUSA,1,2
JANUARY,2018,RT,T1,JUPA,2,8
JANUARY,2018,RT,T1,CYER,1,4
JANUARY,2018,RT,T1,HOBR,1,2
JANUARY,2018,RT,T1,JUBU,2,2
JANUARY,2018,RT,T1,UNKGRASS,20,85
JANUARY,2018,RT,T1,THATCH,12,30
JANUARY,2018,RT,T1,BARE,42,85
JANUARY,2018,RT,T1,STPU,1,1
JANUARY,2018,RT,T2,JUPA,6,10
JANUARY,2018,RT,T2,RUSA,5,9
JANUARY,2018,RT,T2,UNKGRASS,15,50
JANUARY,2018,RT,T2,CEPA,2,6
JANUARY,2018,RT,T2,JUBU,1,2
JANUARY,2018,RT,T2,THATCH,5,11
JANUARY,2018,RT,T2,WATER,40,40
JANUARY,2018,RT,T2,BARE,26,60
JANUARY,2018,RT,U2,STPU,40,85
JANUARY,2018,RT,U2,EPCA,28,49
JANUARY,2018,RT,U2,SIBE,1,1
JANUARY,2018,RT,U2,THATCH,32,100
JANUARY,2018,RT,U2,BARE,10,22
JANUARY,2018,RT,U3,STPU,46,90
JANUARY,2018,RT,U3,BRDI,5,52
JANUARY,2018,RT,U3,COFI,1,1
JANUARY,2018,RT,U3,ZEMU,1,2
JANUARY,2018,RT,U3,UNKGRASS,2,4
JANUARY,2018,RT,U3,LUSU,1,1
JANUARY,2018,RT,U3,MALE,1,2
JANUARY,2018,RT,U3,THATCH,36,100
JANUARY,2018,RT,U3,BARE,7,16
JANUARY,2018,RT,T2,DISP,45,100
JANUARY,2018,RT,T2,JUBU,13,37
JANUARY,2018,RT,T2,HOBR,3,6
JANUARY,2018,RT,T2,ELMA,3,8
JANUARY,2018,RT,T2,THATCH,5,15
JANUARY,2018,RT,T2,BARE,3,6
JANUARY,2018,RT,T2,WATER,35,40
JANUARY,2018,CS,U2,HOBR,60,100
JANUARY,2018,CS,U2,EXCA,7,11
JANUARY,2018,CS,U2,THATCH,21,100
JANUARY,2018,CS,U2,BARE,12,35
JANUARY,2018,CS,U1,EXCA,14,20
JANUARY,2018,CS,U1,HOBR,3,8
JANUARY,2018,CS,U1,STPU,20,70
JANUARY,2018,CS,U1,THATCH,10,85
JANUARY,2018,CS,U1,BARE,53,85
JANUARY,2018,CS,U3,HOBR,50,100
JANUARY,2018,CS,U3,BARE,50,100
JANUARY,2018,CS,T1,CYER,65,93
JANUARY,2018,CS,T1,HOBR,3,5
JANUARY,2018,CS,T1,BARE,32,100
JANUARY,2018,CS,T3,FRSA,25,30
JANUARY,2018,CS,T3,CAPR,63,85
JANUARY,2018,CS,T3,CYER,3,6
JANUARY,2018,CS,T3,BARE,3,6
JANUARY,2018,CS,T3,THATCH,3,5
JANUARY,2018,CS,T3,DISP,3,10
JANUARY,2018,CS,T2,DISP,86,100
JANUARY,2018,CS,T2,CYER,2,6
JANUARY,2018,CS,T2,BOMA,3,11
JANUARY,2018,CS,T2,BARE,9,18
JANUARY,2018,CS,C3,JUME,70,100
JANUARY,2018,CS,C3,BOMA,5,18
JANUARY,2018,CS,C3,BARE,25,100
JANUARY,2018,CS,C1,CYER,8,17
JANUARY,2018,CS,C1,ELMA,45,96
JANUARY,2018,CS,C1,BOMA,1,1
JANUARY,2018,CS,C1,BARE,46,96
JANUARY,2018,CS,C2,ELMA,100,100
JANUARY,2018,PH1,U1,STPU,40,85
JANUARY,2018,PH1,U1,UNKGRASS,20,60
JANUARY,2018,PH1,U1,MEPO,8,61
JANUARY,2018,PH1,U1,MALE,1,2
JANUARY,2018,PH1,U1,THATCH,30,100
JANUARY,2018,PH1,U1,BARE,3,6
JANUARY,2018,PH1,T1,ELMA,95,100
JANUARY,2018,PH1,T1,MALE,1,2
JANUARY,2018,PH1,T1,ZEMU,1,4
JANUARY,2018,PH1,T1,FRSA,5,9
JANUARY,2018,PH1,T1,UNKGRASS,8,47
JANUARY,2018,PH1,T1,BARE,,4
JANUARY,2018,PH1,T2,JUPA,40,70
JANUARY,2018,PH1,T2,ELMA,40,60
JANUARY,2018,PH1,T2,GEDI,2,30
JANUARY,2018,PH1,T2,ERVA,15,50
JANUARY,2018,PH1,T2,BARE,3,4
JANUARY,2018,PH1,U2,STPU,11,30
JANUARY,2018,PH1,U2,HOBR,35,90
JANUARY,2018,PH1,U2,MALE,2,3
JANUARY,2018,PH1,U2,SIBE,10,18
JANUARY,2018,PH1,U2,GEDI,3,33
JANUARY,2018,PH1,U2,EXCA,1,1
JANUARY,2018,PH1,U2,UNKGRASS,9,100
JANUARY,2018,PH1,U2,BARE,2,3
JANUARY,2018,PH1,U2,THATCH,30,100
JANUARY,2018,PH1,C1,ELMA,99,100
JANUARY,2018,PH1,C1,MALE,1,2
JANUARY,2018,PH1,C2,BARE,2,4
JANUARY,2018,PH1,C2,ELMA,96,100
JANUARY,2018,PH1,C2,MALE,2,3
JANUARY,2018,PH1,C3,ELMA,96,100
JANUARY,2018,PH1,C3,BARE,4,10
JANUARY,2018,PH1,T3,JUPA,7,16
JANUARY,2018,PH1,T3,ERVA,16,90
JANUARY,2018,PH1,T3,ELMA,75,95
JANUARY,2018,PH1,T3,UNKGRASS,1,6
JANUARY,2018,PH1,T3,BARE,3,16
JANUARY,2018,PH1,U3,STPU,60,100
JANUARY,2018,PH1,U3,UNKGRASS,5,40
JANUARY,2018,PH1,U3,THATCH,35,100
FEBRUARY,2018,TP,C1,JUPH,50,100
FEBRUARY,2018,TP,C1,BARE,5,11
FEBRUARY,2018,TP,C1,THATCH,95,100
FEBRUARY,2018,TP,C2,ELMA,2,74
FEBRUARY,2018,TP,C2,THATCH,35,100
FEBRUARY,2018,TP,C2,BARE,65,100
FEBRUARY,2018,TP,C3,ELMA,2,41
FEBRUARY,2018,TP,C3,DISP,12,41
FEBRUARY,2018,TP,C3,THATCH,65,100
FEBRUARY,2018,TP,C3,BARE,25,100
FEBRUARY,2018,TP,T3,CYER,35,80
FEBRUARY,2018,TP,T3,JUPA,3,6
FEBRUARY,2018,TP,T3,HOBR,20,90
FEBRUARY,2018,TP,T3,EPBR,1,1
FEBRUARY,2018,TP,T3,SOSP,1,10
FEBRUARY,2018,TP,T3,MEPO,1,3
FEBRUARY,2018,TP,T3,GEDI,1,2
FEBRUARY,2018,TP,T3,THATCH,15,100
FEBRUARY,2018,TP,T3,BARE,25,70
FEBRUARY,2018,TP,T3,LUSU,1,3
FEBRUARY,2018,TP,U3,COFI,1,1
FEBRUARY,2018,TP,,HOBR,59,100
FEBRUARY,2018,TP,,SIBE,2,6
FEBRUARY,2018,TP,,SOOL,2,22
FEBRUARY,2018,TP,,GEDI,1,6
FEBRUARY,2018,TP,,MEPO,1,1
FEBRUARY,2018,TP,,LUSU,1,3
FEBRUARY,2018,TP,,THATCH,20,100
FEBRUARY,2018,TP,,BARE,20,100
FEBRUARY,2018,TP,,EPBR,1,1
FEBRUARY,2018,TP,,HYGL,1,1
FEBRUARY,2018,TP,,FEPE,1,1
FEBRUARY,2018,TP,U2,STPU,63,100
FEBRUARY,2018,TP,U2,HYGL,2,13
FEBRUARY,2018,TP,U2,GEDI,1,3
FEBRUARY,2018,TP,U2,SOOL,1,7
FEBRUARY,2018,TP,U2,THATCH,20,100
FEBRUARY,2018,TP,U2,BARE,15,56
FEBRUARY,2018,TP,U2,ERCI,1,1
FEBRUARY,2018,TP,U2,SIBE,1,2
FEBRUARY,2018,TP,T2,JUPA,1,2
FEBRUARY,2018,TP,T2,CYER,2,3
FEBRUARY,2018,TP,T2,RUSA,1,2
FEBRUARY,2018,TP,T2,FEPE,1,5
FEBRUARY,2018,TP,T2,SOOL,1,13
FEBRUARY,2018,TP,T2,GEDI,1,3
FEBRUARY,2018,TP,T2,HYGL,1,1
FEBRUARY,2018,TP,T2,EPBR,3,9
FEBRUARY,2018,TP,T2,SIBE,1,2
FEBRUARY,2018,TP,T2,THATCH,62,100
FEBRUARY,2018,TP,T2,BARE,26,50
FEBRUARY,2018,TP,T3,CYER,23,90
FEBRUARY,2018,TP,T3,RUSA,2,3
FEBRUARY,2018,TP,T3,DISP,12,30
FEBRUARY,2018,TP,T3,HOBR,4,9
FEBRUARY,2018,TP,T3,THATCH,5,40
FEBRUARY,2018,TP,T3,BARE,50,100
FEBRUARY,2018,TP,T3,HYGL,1,1
FEBRUARY,2018,TP,T3,SOOL,1,1
FEBRUARY,2018,TP,T3,GEDI,1,3
FEBRUARY,2018,TP,T3,JUPA,1,1
FEBRUARY,2018,TP,U3,STPU,40,95
FEBRUARY,2018,TP,U3,SIBE,8,30
FEBRUARY,2018,TP,U3,LUSU,1,1
FEBRUARY,2018,TP,U3,HYGL,1,1
FEBRUARY,2018,TP,U3,GEDI,1,2
FEBRUARY,2018,TP,U3,EPBR,3,13
FEBRUARY,2018,TP,U3,SOOL,1,7
FEBRUARY,2018,TP,U3,MEPO,1,1
FEBRUARY,2018,TP,U3,THATCH,25,100
FEBRUARY,2018,TP,U3,BARE,20,40
FEBRUARY,2018,MS,U2,ELCO,1,2
FEBRUARY,2018,MS,U2,ELGL,35,80
FEBRUARY,2018,MS,U2,VIVI,1,7
FEBRUARY,2018,MS,U2,BARE,63,100
FEBRUARY,2018,MS,U3,STPU,5,20
FEBRUARY,2018,MS,U3,BARE,95,100
FEBRUARY,2018,MS,T3,BOMA,3,10
FEBRUARY,2018,MS,T3,ELMA,93,100
FEBRUARY,2018,MS,T3,BARE,4,5
FEBRUARY,2018,MS,T2,ELMA,3,18
FEBRUARY,2018,MS,T2,CYER,2,3
FEBRUARY,2018,MS,T2,HOBR,1,1
FEBRUARY,2018,MS,C1,WATER,100,100
FEBRUARY,2018,MS,C2,WATER,100,100
FEBRUARY,2018,MS,C3,WATER,100,100
FEBRUARY,2018,MS,T1,JUPA,4,11
FEBRUARY,2018,MS,T1,ELMA,10,35
FEBRUARY,2018,MS,T1,DISP,23,50
FEBRUARY,2018,MS,T1,OXCA,1,2
FEBRUARY,2018,MS,T1,POMO,1,1
FEBRUARY,2018,MS,T1,SYSU,5,22
FEBRUARY,2018,MS,T1,FEPE,1,1
FEBRUARY,2018,MS,U1,OXCA,2,8
FEBRUARY,2018,MS,U1,STPU,30,75
FEBRUARY,2018,MS,U1,BARE,68,85
FEBRUARY,2018,RT,U1,STPU,15,46
FEBRUARY,2018,RT,U1,UNKGRASS,40,100
FEBRUARY,2018,RT,U1,THATCH,25,100
FEBRUARY,2018,RT,U1,BARE,20,90
FEBRUARY,2018,RT,U1,LUSU,1,1
FEBRUARY,2018,RT,T1,STPU,1,2
FEBRUARY,2018,RT,T1,JUPA,2,6
FEBRUARY,2018,RT,T1,RUSA,1,5
FEBRUARY,2018,RT,T1,DISP,18,51
FEBRUARY,2018,RT,T1,HEEC,1,1
FEBRUARY,2018,RT,T1,SOOL,1,18
FEBRUARY,2018,RT,T1,CYER,1,2
FEBRUARY,2018,RT,T1,SEVU,1,2
FEBRUARY,2018,RT,T1,HYGL,1,1
FEBRUARY,2018,RT,T1,THATCH,15,100
FEBRUARY,2018,RT,T1,BARE,20,90
FEBRUARY,2018,RT,T1,ERCI,1,1
FEBRUARY,2018,RT,T1,MAPA,1,1
FEBRUARY,2018,RT,T1,MEPO,1,1
FEBRUARY,2018,RT,T1,HOBR,1,3
FEBRUARY,2018,RT,T1,UNKGRASS,35,100
FEBRUARY,2018,RT,T1,FEPE,1,2
FEBRUARY,2018,RT,C1,JUPH,35,90
FEBRUARY,2018,RT,C1,THATCH,61,100
FEBRUARY,2018,RT,C1,BARE,4,10
FEBRUARY,2018,RT,C2,JUPH,48,100
FEBRUARY,2018,RT,C2,THATCH,45,100
FEBRUARY,2018,RT,C2,BARE,7,15
FEBRUARY,2018,RT,C3,JUPH,35,100
FEBRUARY,2018,RT,C3,DISP,1,1
FEBRUARY,2018,RT,C3,THATCH,45,100
FEBRUARY,2018,RT,C3,BARE,20,70
FEBRUARY,2018,RT,T3,DISP,40,100
FEBRUARY,2018,RT,T3,THATCH,56,100
FEBRUARY,2018,RT,T3,HOBR,2,4
FEBRUARY,2018,RT,T3,BARE,2,4
FEBRUARY,2018,RT,T2,UNKGRASS,82,100
FEBRUARY,2018,RT,T2,RUSA,4,12
FEBRUARY,2018,RT,T2,JUPA,5,11
FEBRUARY,2018,RT,T2,THATCH,7,17
FEBRUARY,2018,RT,T2,BARE,2,5
FEBRUARY,2018,RT,U2,STPU,30,100
FEBRUARY,2018,RT,U2,SIBE,2,4
FEBRUARY,2018,RT,U2,HEEC,1,2
FEBRUARY,2018,RT,U2,SEVU,1,5
FEBRUARY,2018,RT,U2,FEPE,3,50
FEBRUARY,2018,RT,U2,SOOL,1,4
FEBRUARY,2018,RT,U2,LUSU,1,1
FEBRUARY,2018,RT,U2,EPCA,35,65
FEBRUARY,2018,RT,U2,MEPO,1,1
FEBRUARY,2018,RT,U3,STPU,35,60
FEBRUARY,2018,RT,U3,BRSP,30,60
FEBRUARY,2018,RT,U3,COFI,1,1
FEBRUARY,2018,RT,U3,FEPE,5,13
FEBRUARY,2018,RT,U3,THATCH,15,80
FEBRUARY,2018,RT,U3,BARE,10,60
FEBRUARY,2018,RT,U3,VIVI,1,2
FEBRUARY,2018,RT,U3,HYGL,2,16
FEBRUARY,2018,RT,U3,MAPA,1,1
FEBRUARY,2018,RT,U3,LUSU,1,1
FEBRUARY,2018,WT2,U2,STPU,80,94
FEBRUARY,2018,WT2,U2,LUSU,2,9
FEBRUARY,2018,WT2,U2,FEPE,8,70
FEBRUARY,2018,WT2,U2,SOOL,1,13
FEBRUARY,2018,WT2,U2,HYGL,1,2
FEBRUARY,2018,WT2,U2,MEPO,1,2
FEBRUARY,2018,WT2,U2,POAVDE,1,1
FEBRUARY,2018,WT2,U2,CEPA,1,10
FEBRUARY,2018,WT2,U2,ATSE,1,1
FEBRUARY,2018,WT2,U2,EPBR,1,4
FEBRUARY,2018,WT2,U2,SPSP,1,5
FEBRUARY,2018,WT2,U2,THATCH,80,100
FEBRUARY,2018,WT2,U2,BARE,3,25
FEBRUARY,2018,WT2,U2,FOVU,1,1
FEBRUARY,2018,WT2,U2,SATR,1,1
FEBRUARY,2018,WT2,T1,JUPA,2,8
FEBRUARY,2018,WT2,T1,ELMA,28,47
FEBRUARY,2018,WT2,T1,HOBR,35,52
FEBRUARY,2018,WT2,T1,RUSA,2,5
FEBRUARY,2018,WT2,T1,MEPO,1,5
FEBRUARY,2018,WT2,T1,GEDI,1,5
FEBRUARY,2018,WT2,T1,CYER,3,9
FEBRUARY,2018,WT2,T1,EPBR,1,7
FEBRUARY,2018,WT2,T1,SOOL,1,13
FEBRUARY,2018,WT2,T1,HYGL,1,1
FEBRUARY,2018,WT2,T1,FEPE,1,1
FEBRUARY,2018,WT2,T1,CEPA,1,30
FEBRUARY,2018,WT2,T1,LYHY,1,1
FEBRUARY,2018,WT2,T1,BRDI,1,1
FEBRUARY,2018,WT2,T1,HEEC,1,1
FEBRUARY,2018,WT2,T1,THATCH,15,55
FEBRUARY,2018,WT2,T1,BARE,15,90
FEBRUARY,2018,WT2,U1,STPU,65,100
FEBRUARY,2018,WT2,U1,CEPA,3,21
FEBRUARY,2018,WT2,U1,EPBR,1,4
FEBRUARY,2018,WT2,U1,SOOL,1,2
FEBRUARY,2018,WT2,U1,MEPO,2,6
FEBRUARY,2018,WT2,U1,MAPA,1,6
FEBRUARY,2018,WT2,U1,HEEC,1,4
FEBRUARY,2018,WT2,U1,THATCH,40,100
FEBRUARY,2018,WT2,U1,BARE,10,25
FEBRUARY,2018,WT2,U3,STPU,75,100
FEBRUARY,2018,WT2,U3,SOOL,1,3
FEBRUARY,2018,WT2,U3,EPBR,1,3
FEBRUARY,2018,WT2,U3,CEPA,1,3
FEBRUARY,2018,WT2,U3,ATSE,1,1
FEBRUARY,2018,WT2,U3,THATCH,35,100
FEBRUARY,2018,WT2,U3,BARE,1,2
FEBRUARY,2018,WT2,U3,LYAR,1,4
FEBRUARY,2018,WT2,U3,HEGR,1,5
FEBRUARY,2018,WT2,U3,MAPA,1,1
FEBRUARY,2018,WT2,U3,MEPO,1,4
FEBRUARY,2018,WT2,T2,DISP,40,100
FEBRUARY,2018,WT2,T2,BOMA,40,100
FEBRUARY,2018,WT2,T2,ELMA,30,50
FEBRUARY,2018,WT2,T2,BARE,0,0
FEBRUARY,2018,WT2,T3,DISP,35,100
FEBRUARY,2018,WT2,T3,ELMA,65,80
FEBRUARY,2018,WT2,T3,SOOL,1,1
FEBRUARY,2018,WT2,T3,GEDI,1,7
FEBRUARY,2018,WT2,C3,ELMA,98,100
FEBRUARY,2018,WT2,C3,BARE,2,10
FEBRUARY,2018,WT2,C2,ELMA,95,100
FEBRUARY,2018,WT2,C2,BARE,4,20
FEBRUARY,2018,WT2,C2,MEPO,1,1
FEBRUARY,2018,WT2,C2,GEDI,1,4
FEBRUARY,2018,WT2,C1,SCPU,20,50
FEBRUARY,2018,WT2,C1,ELMA,55,100
FEBRUARY,2018,WT2,C1,BARE,25,100
FEBRUARY,2018,WT1,U1,STPU,70,100
FEBRUARY,2018,WT1,U1,EPBR,2,10
FEBRUARY,2018,WT1,U1,CEPA,4,30
FEBRUARY,2018,WT1,U1,OXCA,1,1
FEBRUARY,2018,WT1,U1,THATCH,20,100
FEBRUARY,2018,WT1,U1,BARE,5,40
FEBRUARY,2018,WT1,U1,HEGR,2,6
FEBRUARY,2018,WT1,T1,JUME,70,100
FEBRUARY,2018,WT1,T1,CAPR,30,80
FEBRUARY,2018,WT1,T1,HOBR,3,7
FEBRUARY,2018,WT1,T1,BARE,2,5
FEBRUARY,2018,WT1,T2,JUME,55,80
FEBRUARY,2018,WT1,T2,CAPR,20,40
FEBRUARY,2018,WT1,T2,HOBR,5,10
FEBRUARY,2018,WT1,T2,JUPA,2,8
FEBRUARY,2018,WT1,T2,CYER,1,3
FEBRUARY,2018,WT1,T2,BARE,15,40
FEBRUARY,2018,WT1,T2,THATCH,5,20
FEBRUARY,2018,WT1,U2,STPU,50,90
FEBRUARY,2018,WT1,U2,HOBR,20,40
FEBRUARY,2018,WT1,U2,EPBR,2,35
FEBRUARY,2018,WT1,U2,ASFA,1,4
FEBRUARY,2018,WT1,U2,FEPE,2,12
FEBRUARY,2018,WT1,U2,THATCH,5,100
FEBRUARY,2018,WT1,U2,BARE,15,100
FEBRUARY,2018,WT1,U2,MAPA,1,1
FEBRUARY,2018,WT1,U2,DEFA,1,15
FEBRUARY,2018,WT1,U2,MEPO,1,3
FEBRUARY,2018,WT1,U2,GEDI,1,1
FEBRUARY,2018,WT1,T3,EPBR,3,40
FEBRUARY,2018,WT1,T3,CEPA,3,37
FEBRUARY,2018,WT1,T3,JUOC,2,6
FEBRUARY,2018,WT1,T3,STPU,1,3
FEBRUARY,2018,WT1,T3,CYER,25,56
FEBRUARY,2018,WT1,T3,JUPA,10,23
FEBRUARY,2018,WT1,T3,BRNI,1,2
FEBRUARY,2018,WT1,T3,JUTE,5,10
FEBRUARY,2018,WT1,T3,ELMA,16,25
FEBRUARY,2018,WT1,T3,MEPO,1,2
FEBRUARY,2018,WT1,T3,FEPE,1,1
FEBRUARY,2018,WT1,T3,BARE,15,60
FEBRUARY,2018,WT1,T3,THATCH,20,100
FEBRUARY,2018,WT1,T3,HYGL,1,1
FEBRUARY,2018,WT1,U3,STPU,20,100
FEBRUARY,2018,WT1,U3,VELA,1,12
FEBRUARY,2018,WT1,U3,HOBR,2,3
FEBRUARY,2018,WT1,U3,THATCH,5,100
FEBRUARY,2018,WT1,U3,BARE,75,100
FEBRUARY,2018,WT1,C1,ELMA,90,100
FEBRUARY,2018,WT1,C1,BARE,10,100
FEBRUARY,2018,WT1,C1,SOOL,1,4
FEBRUARY,2018,WT1,C1,HEEC,1,1
FEBRUARY,2018,WT1,C1,MEPO,1,1
FEBRUARY,2018,WT1,C1,HYGL,1,1
FEBRUARY,2018,WT1,C2,JUPH,80,100
FEBRUARY,2018,WT1,C2,HYGL,1,1
FEBRUARY,2018,WT1,C2,BARE,20,50
FEBRUARY,2018,WT1,C3,ELMA,90,100
FEBRUARY,2018,WT1,C3,BARE,10,100
FEBRUARY,2018,CS,U2,HOBR,45,100
FEBRUARY,2018,CS,U2,EXCA,7,11
FEBRUARY,2018,CS,U2,THATCH,33,100
FEBRUARY,2018,CS,U2,BARE,15,85
FEBRUARY,2018,CS,U1,STPU,35,100
FEBRUARY,2018,CS,U1,MEPO,1,6
FEBRUARY,2018,CS,U1,MALE,1,3
FEBRUARY,2018,CS,U1,HOBR,2,4
FEBRUARY,2018,CS,U1,BARE,40,100
FEBRUARY,2018,CS,U1,THATCH,5,40
FEBRUARY,2018,CS,U1,SOOL,1,1
FEBRUARY,2018,CS,U1,EXCA,15,22
FEBRUARY,2018,CS,U3,HOBR,50,100
FEBRUARY,2018,CS,U3,BARE,50,100
FEBRUARY,2018,CS,T1,CYER,55,100
FEBRUARY,2018,CS,T1,HOBR,3,9
FEBRUARY,2018,CS,T1,EPBR,1,3
FEBRUARY,2018,CS,T1,MEPO,1,6
FEBRUARY,2018,CS,T1,HYGL,1,2
FEBRUARY,2018,CS,T1,THATCH,6,95
FEBRUARY,2018,CS,T1,BARE,30,100
FEBRUARY,2018,CS,T1,MAPA,1,1
FEBRUARY,2018,CS,T1,SOOL,1,1
FEBRUARY,2018,CS,T1,HEEC,1,1
FEBRUARY,2018,CS,T3,FRSA,18,25
FEBRUARY,2018,CS,T3,CAPR,65,80
FEBRUARY,2018,CS,T3,MEPO,1,10
FEBRUARY,2018,CS,T3,THATCH,11,100
FEBRUARY,2018,CS,T3,BARE,5,13
FEBRUARY,2018,CS,T2,DISP,81,100
FEBRUARY,2018,CS,T2,BOMA,2,4
FEBRUARY,2018,CS,T2,CYER,1,5
FEBRUARY,2018,CS,T2,MEPO,1,6
FEBRUARY,2018,CS,T2,SYSU,3,45
FEBRUARY,2018,CS,T2,SOOL,1,9
FEBRUARY,2018,CS,T2,BRNI,1,1
FEBRUARY,2018,CS,T2,BARE,10,21
FEBRUARY,2018,CS,C3,JUME,70,100
FEBRUARY,2018,CS,C3,CYER,1,1
FEBRUARY,2018,CS,C3,EPCA,1,5
FEBRUARY,2018,CS,C3,BARE,30,90
FEBRUARY,2018,CS,C1,CYER,7,13
FEBRUARY,2018,CS,C1,ELMA,42,100
FEBRUARY,2018,CS,C1,GEDI,1,1
FEBRUARY,2018,CS,C1,BARE,43,100
FEBRUARY,2018,CS,C1,HYGL,1,1
FEBRUARY,2018,CS,C1,SOOL,1,1
FEBRUARY,2018,CS,C2,ELMA,100,100
FEBRUARY,2018,PH1,U1,STPU,30,85
FEBRUARY,2018,PH1,U1,MEPO,1,1
FEBRUARY,2018,PH1,U1,SIBE,1,4
FEBRUARY,2018,PH1,U1,MALE,1,3
FEBRUARY,2018,PH1,U1,FEPE,12,65
FEBRUARY,2018,PH1,U1,THATCH,50,100
FEBRUARY,2018,PH1,U1,BARE,5,70
FEBRUARY,2018,PH1,U1,HEEC,1,32
FEBRUARY,2018,PH1,T1,FRSA,3,16
FEBRUARY,2018,PH1,T1,ELMA,100,100
FEBRUARY,2018,PH1,T1,FEPE,8,100
FEBRUARY,2018,PH1,T1,GEDI,2,20
FEBRUARY,2018,PH1,T1,VIVI,1,1
FEBRUARY,2018,PH1,T1,MALE,1,4
FEBRUARY,2018,PH1,T1,MEPO,1,1
FEBRUARY,2018,PH1,T1,BRDI,1,1
FEBRUARY,2018,PH1,T1,HEEC,1,5
FEBRUARY,2018,PH1,T1,SOOL,1,4
FEBRUARY,2018,PH1,C1,ELMA,95,100
FEBRUARY,2018,PH1,C1,GEDI,2,5
FEBRUARY,2018,PH1,C1,SOAS,1,1
FEBRUARY,2018,PH1,C1,HEEC,1,1
FEBRUARY,2018,PH1,C1,FEPE,1,8
FEBRUARY,2018,PH1,C1,SOOL,1,1
FEBRUARY,2018,PH1,C2,ELMA,90,100
FEBRUARY,2018,PH1,C2,GEDI,1,5
FEBRUARY,2018,PH1,C2,BRDI,1,3
FEBRUARY,2018,PH1,C2,HEEC,1,3
FEBRUARY,2018,PH1,C2,SOOL,1,9
FEBRUARY,2018,PH1,C2,EPBR,1,2
FEBRUARY,2018,PH1,C2,THATCH,5,10
FEBRUARY,2018,PH1,C2,HYGL,1,1
FEBRUARY,2018,PH1,C3,GEDI,1,8
FEBRUARY,2018,PH1,C3,ELMA,100,100
FEBRUARY,2018,PH1,C3,MALE,1,2
FEBRUARY,2018,PH1,C3,SOOL,1,3
FEBRUARY,2018,PH1,C3,HEEC,1,2
FEBRUARY,2018,PH1,C3,FEPE,1,6
FEBRUARY,2018,PH1,C3,BRDI,1,1
FEBRUARY,2018,PH1,T3,JUPA,6,17
FEBRUARY,2018,PH1,T3,GEDI,2,39
FEBRUARY,2018,PH1,T3,ELMA,82,100
FEBRUARY,2018,PH1,T3,FEPE,7,100
FEBRUARY,2018,PH1,T3,HEEC,1,3
FEBRUARY,2018,PH1,T3,HYGL,1,2
FEBRUARY,2018,PH1,T3,SOOL,1,3
FEBRUARY,2018,PH1,T2,JUPA,41,85
FEBRUARY,2018,PH1,T2,ELMA,58,70
FEBRUARY,2018,PH1,T2,GEDI,5,32
FEBRUARY,2018,PH1,T2,HEEC,1,4
FEBRUARY,2018,PH1,T2,MALE,1,3
FEBRUARY,2018,PH1,T2,BARE,1,5
FEBRUARY,2018,PH1,T2,MEPO,1,1
FEBRUARY,2018,PH1,U2,SIBE,13,64
FEBRUARY,2018,PH1,U2,STPU,14,35
FEBRUARY,2018,PH1,U2,HOBR,35,90
FEBRUARY,2018,PH1,U2,MALE,2,6
FEBRUARY,2018,PH1,U2,ASFA,1,1
FEBRUARY,2018,PH1,U2,VIVI,1,9
FEBRUARY,2018,PH1,U2,HEEC,1,9
FEBRUARY,2018,PH1,U2,BRHO,1,1
FEBRUARY,2018,PH1,U2,THATCH,35,100
FEBRUARY,2018,PH1,U2,GEDI,1,6
FEBRUARY,2018,PH1,U2,SOOL,1,5
FEBRUARY,2018,PH1,U2,BARE,1,2
FEBRUARY,2018,PH1,U3,STPU,64,100
FEBRUARY,2018,PH1,U3,BRSP,5,25
FEBRUARY,2018,PH1,U3,THATCH,45,100
MARCH,2018,WT2,U2,STPU,80,94
MARCH,2018,WT2,U2,CEPA,1,7
MARCH,2018,WT2,U2,LUSU,2,5
MARCH,2018,WT2,U2,FEPE,2,7
MARCH,2018,WT2,U2,THATCH,30,100
MARCH,2018,WT2,U2,BARE,1,7
MARCH,2018,WT2,T1,RUSA,2,7
MARCH,2018,WT2,T1,HOBR,25,53
MARCH,2018,WT2,T1,ELMA,35,50
MARCH,2018,WT2,T1,CYER,2,8
MARCH,2018,WT2,T1,JUPA,3,9
MARCH,2018,WT2,T1,CEPA,1,33
MARCH,2018,WT2,T1,THATCH,30,100
MARCH,2018,WT2,T1,BARE,7,10
MARCH,2018,WT2,U1,STPU,58,85
MARCH,2018,WT2,U1,CEPA,3,30
MARCH,2018,WT2,U1,THATCH,20,100
MARCH,2018,WT2,U1,BARE,15,30
MARCH,2018,WT2,U3,STPU,60,100
MARCH,2018,WT2,U3,CEPA,1,9
MARCH,2018,WT2,U3,THATCH,50,100
MARCH,2018,WT2,T2,DISP,50,100
